y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
33,60.067795,19.216,6.7159,226.216599,31.700001,147.100006,74.749397,39.551102,1009.853027,26.964199,-8
30,58.094826,22.188601,5.1677,225.263107,33,148.199997,72.8675,45.059502,1009.117676,26.717699,-8
25,55.704605,22.134399,5.7039,225.167999,34,149.199997,76.601303,51.8451,1010.576904,26.402599,-7
23,53.353119,19.435801,4.6468,224.213196,35.099998,150.600006,80.663498,50.414902,1010.441101,26.073,-5
20,50.44265,15.6196,1.5511,223.574707,36,151.399994,82.898903,48.299301,1012.27478,25.634001,-3
20,49.477058,17.622601,3.6077,222.668594,36.299999,151.899994,83.349899,39.932701,1011.12793,25.479799,0
20,46.498505,21.1518,4.1179,223.158798,37,152.199997,77.662003,35.599201,1013.216125,24.973499,0
20,42.320808,24.066601,6.7029,222.933304,37.799999,152.399994,73.997803,44.886299,1013.062195,24.169201,-2
18,34.128815,21.6693,7.2184,224.487198,39.099998,153.100006,81.408096,58.924702,1014.029785,22.106899,-2
18,26.922838,24.257601,9.2882,224.876007,40.5,153.800003,83.555702,56.547298,1012.327271,19.213699,0
18,22.850159,19.268,4.1179,225.879196,42.299999,154.800003,86.151001,61.367802,1013.324219,16.3902,0
18,21.776897,19.110399,-2.5703,227.699295,43.099998,154.5,83.412804,56.929199,1012.292419,15.2977,0
18,22.297909,6.6846,-6.1745,224.824799,42.599998,154.199997,82.184998,56.331402,1012.53772,15.8565,0
18,24.341969,8.3972,-5.6445,224.393997,41.400002,154.600006,85.657898,56.578098,1011.146912,17.6077,0
18,27.416832,8.158,-3.5544,222.095093,40.299999,155.5,81.343697,50.6856,1010.408875,19.472,0
18,30.056629,8.1352,-1.4906,221.546097,39.599998,157,75.851601,55.537102,1008.607605,20.6705,0
18,30.584059,9.7364,0,222.412598,39.299999,158.5,80.944199,54.4603,1008.016479,20.880301,0
18,29.590595,6.6013,1.6016,223.486694,39.299999,160.600006,79.174103,63.4258,1005.627808,20.4779,0
18,28.022308,7.2775,6.7777,223.997299,39.599998,162.199997,78.206299,67.695999,1006.371277,19.7721,-3
15,24.904629,4.4635,4.1618,223.381302,40.900002,164.199997,70.285004,71.765602,1005.121277,18.002199,-3
15,23.920904,5.5656,3.635,225.216202,41.700001,165.600006,85.134903,73.344398,1005.310913,17.2917,0
15,22.916534,7.6177,2.0797,225.292496,42.400002,166.800003,83.3993,73.134903,1004.456299,16.4508,-2
13,22.265596,9.6721,3.1526,226.283493,42.799999,167.800003,88.103996,76.592903,1005.332825,15.8235,-2
13,21.649572,9.6531,2.13,224.701004,43.400002,169.5,85.393799,75.1754,1004.770325,15.1516,0
13,87.79789,5.1703,1.5511,224.407196,17,138.800003,71.325897,28.5436,1005.639526,29.5751,2
15,87.775764,5.3496,1.0335,224.479004,17.299999,138.100006,69.157097,32.929798,1007.221924,29.5734,2
15,88.018875,12.2625,1.0485,224.119095,17.5,137.5,66.6353,25.316601,1005.754272,29.5914,0
15,87.605713,9.1181,1.5679,224.543594,17.700001,136.399994,69.736099,26.2188,1006.858582,29.560801,3
18,86.19693,13.3513,1.0335,225.406693,18,135,59.9184,22.467899,1004.841492,29.455,3
18,86.251007,10.514,1.5578,225.086395,18.200001,134.199997,61.069099,25.0564,1005.877075,29.459101,0
18,85.868187,3.7582,0.5293,225.1008,18.5,133.600006,56.893501,21.7714,1005.00293,29.43,0
18,84.065041,5.823,0,224.638901,18.6,133.199997,64.178703,25.758499,1004.906982,29.290701,2
20,83.970207,3.4581,0.5093,224.736496,18.6,132.800003,56.7938,18.699301,1003.258423,29.2833,5
23,83.824974,3.3121,1.0285,223.850601,18.700001,132.399994,63.734699,20.3965,1004.946228,29.2719,5
25,83.65062,10.4101,1.5478,225.177795,18.9,132.199997,61.138199,19.084499,1003.372009,29.2582,2
25,81.541618,5.9796,1.5478,224.219299,19.200001,132,65.472702,18.0376,1004.946472,29.089399,3
28,81.17131,3.1711,1.5512,225.182297,19.5,131.699997,66.228996,23.638,1003.188904,29.059099,5
30,81.139175,4.4955,2.0621,223.637405,19.799999,131.300003,67.077599,30.4988,1005.196899,29.056499,5
33,81.243301,10.2936,3.6091,225.128693,20.200001,130.899994,63.115898,19.997101,1004.490601,29.065001,5
35,80.416656,4.78,3.6091,224.230194,20.9,130.300003,65.745697,27.192101,1005.934326,28.997,5
38,81.266724,10.876,2.0671,224.772705,21.6,129.699997,62.3577,17.0166,1005.20343,29.0669,5
40,81.136398,2.2429,1.0436,225.453201,22,128.899994,73.429901,19.01,1006.417786,29.056299,7
45,80.028038,2.7785,0.5092,225.793198,22.200001,128.199997,70.113602,16.777201,1005.934387,28.9648,8
48,77.252663,5.5192,1.0436,225.490601,22.299999,127.5,77.547401,27.356701,1006.785889,28.7283,7
52,76.662216,11.0682,1.0336,225.645599,22.5,126.699997,82.718903,24.4016,1006.318604,28.6766,7
55,76.132858,8.274,1.5578,225.684998,22.700001,125.900002,84.467102,34.743801,1007.579773,28.629801,6
58,75.332603,4.4751,1.5612,226.636902,23,125,83.573303,31.995501,1007.837524,28.558201,3
58,73.496964,3.7667,3.6206,226.295303,23.299999,123.900002,84.293404,29.5723,1008.773376,28.390301,0
58,70.424438,3.083,0,226.801895,24,122.900002,81.603203,32.8232,1008.574219,28.0966,0
58,63.381992,4.1192,0.5193,225.732605,24,120.900002,83.177597,48.029598,1008.84967,9999,-3
55,62.570751,3.3528,5.1557,226.462708,24.1,120,82.316597,36.632999,1010.565002,27.261101,-18
40,54.626766,4.0512,2.1122,225.710098,25.1,119.300003,89.355103,48.8923,1011.988281,26.254101,-22
33,49.164089,1.6565,4.6601,226.395401,25.5,117.599998,86.825798,55.985802,1012.256714,9999,-10
30,44.247681,3.1927,5.1517,225.917496,26.4,116.400002,91.878403,59.403301,1012.70697,9999,-13
20,39.82291,7.3687,3.0923,225.821106,27.4,115.900002,88.720001,67.097099,1014.589417,9999,-15
13,90.12133,10.3016,2.0847,221.942993,15.2,122.699997,72.131104,29.872801,1011.603027,29.7446,2
15,81.109192,9.4224,2.5903,222.600601,15.6,121.300003,73.442902,31.1367,1012.133118,9999,2
15,72.998268,9.0328,2.5903,222.491898,16.1,120,75.3433,26.4004,1011.717529,9999,3
18,90.086723,6.5969,2.5843,222.657593,16.6,118.900002,73.851898,36.849701,1012.068115,29.7421,3
18,88.375404,7.0658,3.6292,222.136002,17.1,117.900002,78.245201,40.060699,1011.628906,29.617701,5
23,87.225128,6.5041,3.6192,223.352493,17.799999,116.5,70.760498,32.331299,1013.702087,29.5324,7
25,87.211754,8.3466,2.0771,222.612793,18.5,115.5,75.680603,37.465401,1012.555115,29.531401,2
25,86.637833,1.8366,3.1006,223.452805,18.9,114.300003,83.392799,43.219501,1013.073425,29.4883,3
28,85.382675,3.4839,1.5645,223.221695,19.5,113.400002,87.410202,43.630699,1012.972595,29.3929,8
33,85.833717,5.4295,3.6134,223.825302,19.799999,112.300003,87.298302,35.224602,1015.264221,29.427401,10
38,84.055931,6.8353,3.1039,223.124298,20.5,111.5,89.354401,41.7761,1015.009521,29.290001,12
45,75.650337,7.9351,3.6149,224.191101,21.1,110.5,91.660797,54.313999,1015.533386,9999,10
48,68.085297,7.9305,4.1291,223.708801,21.799999,109.599998,95.111099,57.955002,1014.086975,9999,7
15,86.281349,5.4088,0.5093,225.686401,18.799999,166.399994,80.102699,12.3642,1006.984009,29.461399,3
18,85.282272,4.256,1.5578,225.912399,18.9,166.100006,73.222801,8.0022,1006.994019,29.385099,3
18,85.187576,1.4772,0.5492,226.268402,19.200001,165.199997,80.370903,14.8134,1006.277588,29.377899,0
18,85.405022,0.6372,1.5779,226.562393,19.299999,163.399994,75.374603,14.7139,1006.336121,29.3946,2
20,84.617516,2.6932,2.6264,226.062698,19.6,162,72.481796,17.652201,1003.590393,29.333799,2
20,83.620911,1.7246,3.119,225.237198,20.1,160.100006,76.790199,15.3798,1004.206116,29.2558,0
20,83.267975,3.2335,2.6165,226.470596,20.700001,158.699997,80.965202,18.261499,1002.772705,29.2279,3
23,82.812263,3.3628,2.0796,227.468002,21.200001,157,80.369797,29.9548,1005.18811,29.1917,3
23,81.334229,5.8776,0.5295,227.331497,21.6,155.800003,76.976898,27.006599,1001.28479,29.0725,2
25,77.46611,7.2106,2.0721,226.792206,21.700001,154.5,75.493896,28.200399,1003.376709,28.746901,5
28,74.652893,4.5937,1.5545,227.958893,22.1,153.600006,83.404198,26.401199,999.528381,28.4967,3
28,72.796165,3.4834,2.0696,227.960999,22.4,152.800003,80.2565,27.2936,1001.520325,28.324699,0
28,71.678291,5.3713,3.6163,229.3853,22.799999,152,84.086403,27.3225,999.922974,28.218399,0
28,68.557518,4.1538,4.1191,228.189804,23.5,151.100006,83.245598,30.5711,1001.207825,27.9097,0
28,67.978745,4.5766,5.1487,228.385498,24.299999,150.899994,84.819,32.021099,999.088623,27.850401,2
30,66.703575,2.7904,6.1779,228.049103,25.299999,150.699997,88.430603,33.464298,999.984375,27.7173,2
30,63.890224,3.9276,10.2972,229.273605,26.5,150.699997,88.364799,30.969999,997.59668,27.4111,3
33,56.390419,7.9584,13.3842,227.276993,28.5,151,87.712997,35.2948,999.335327,26.495001,3
33,54.149647,14.6384,15.958,227.766602,31.1,151,88.533501,43.501701,997.176819,26.187,0
33,49.734623,13.6682,15.4611,230.200394,34.200001,150.899994,93.741997,51.228401,998.612976,25.5214,-3
30,34.771633,23.403601,11.902,229.931595,37.200001,150,95.005699,61.356098,998.40271,22.3015,-5
28,24.646076,25.652399,7.7251,230.9702,39.5,148.300003,96.385399,78.0289,999.004211,17.8246,-2
28,22.179964,21.3713,10.8112,232.625107,41,147.899994,93.670998,71.755997,996.68988,15.7351,-3
25,20.069798,18.1989,8.7548,232.285004,43.099998,147.699997,93.266602,71.665199,998.468689,12.887,-3
25,19.253206,17.2575,5.1497,232.271301,44.799999,148.100006,98.144501,78.9916,997.650208,11.1695,0
25,18.927107,13.5958,2.0696,232.559494,45.799999,147.800003,98.293503,74.4981,999.914429,10.2875,0
25,18.822672,18.382401,4.6345,231.729294,46.200001,147,94.696404,81.041199,1000.94812,9.9706,-2
23,18.581306,10.1935,4.1241,229.972305,47.099998,146.800003,96.203201,79.749901,1004.3078,9.1549,-5
20,18.433428,3.4262,4.639,227.827896,47.900002,147.300003,94.738297,84.826401,1005.783325,8.5843,-5
18,18.31813,6.214,7.207,226.029602,48.799999,147.800003,89.520103,70.801003,1007.90741,8.0918,-2
18,18.378584,6.311,5.1507,225.208893,50.200001,148,86.458603,72.093498,1007.84552,8.3557,0
18,18.524488,8.7269,5.1467,226.128693,51.200001,148.300003,85.112099,72.655602,1009.419373,8.943,-3
15,18.706747,4.8272,5.6692,225.925797,52.200001,148.5,85.383904,68.595901,1008.471924,9.5947,-3
13,83.061661,8.2921,1.1237,223.708603,15.5,145.600006,72.7827,31.128799,1008.749084,29.211599,0
13,81.659248,6.8028,0.5791,223.208405,15.7,142.699997,72.310097,23.446501,1009.835388,29.0989,2
15,82.117561,10.1836,-0.4893,223.4935,15.8,140.5,63.509201,15.8645,1007.512817,29.136,2
15,83.452156,11.8052,0,222.690704,15.7,139.199997,63.173199,24.2738,1009.73053,29.2425,0
15,83.998665,13.5567,0,223.076401,15.7,137.600006,58.039101,21.4097,1007.951416,29.2855,3
18,84.540451,17.3314,-0.499,222.2668,15.7,136.199997,57.955002,18.5359,1008.848816,29.327801,3
18,86.241768,12.9588,0,223.119202,15.6,134.899994,61.352501,19.0858,1007.204285,29.458401,0
18,87.805069,10.4857,0,223.8992,15.6,133.600006,62.528,16.177401,1008.283875,29.5756,0
18,88.799339,4.8448,-0.4893,223.651703,15.6,132.699997,66.4907,18.339899,1007.906921,29.6488,0
18,86.644653,2.3769,0,223.259094,15.5,131.699997,66.224403,17.528099,1008.154785,29.488899,0
18,85.768951,6.7719,-0.5093,224.506195,15.5,130.199997,64.931503,19.4102,1006.68219,29.4224,5
23,85.825096,9.215,0.5193,224.295593,15.4,129,71.175598,24.1646,1007.193176,29.426701,7
25,85.924416,13.0993,1.0335,224.796402,15.5,128,68.853401,20.478001,1007.742676,29.434299,5
28,84.44899,12.6351,-0.5092,223.738403,15.7,127.300003,74.027496,22.1653,1007.46991,29.3207,8
33,86.524597,3.8748,0.499,224.507004,15.6,126.300003,76.756401,21.0373,1005.491821,29.479799,10
38,87.512001,3.1591,0.5193,224.006195,15.7,125.699997,82.479599,28.687099,1006.686584,29.553801,7
40,87.920769,1.2236,0,224.189697,15.8,125.199997,70.814499,22.487,1006.437073,29.5842,4
42,86.259895,5.8941,0,224.424194,15.8,124.400002,79.107803,31.2054,1007.43457,29.459801,5
45,85.153786,6.5351,1.0385,226.3013,15.8,123.800003,71.675903,23.5776,1006.460815,29.375299,6
48,84.368652,3.9536,0.5291,225.499695,16,123.099998,77.670197,29.984501,1007.374817,29.3144,7
52,84.664459,9.0896,0,226.536499,16.1,122.099998,78.176804,30.642799,1007.868774,29.3374,7
55,76.198013,14.5067,1.0285,225.306305,16.1,121.300003,86.249802,33.338902,1008.744324,9999,3
55,68.578209,15.0798,1.0285,226.583298,16.299999,121,81.884102,32.547401,1008.01062,9999,-7
48,61.720383,17.125999,2.5783,225.150803,16.5,120.599998,86.9561,37.336601,1008.814209,9999,-13
42,81.519714,18.0228,3.6034,225.136993,17,120.099998,88.666702,33.467899,1009.838623,29.087601,-10
38,77.124931,10.8451,1.5444,224.467697,17.700001,120,90.048203,35.469501,1009.32843,28.7171,-9
33,76.411163,12.4922,1.0235,225.119202,18,120.099998,86.492699,33.1306,1007.70697,28.6544,-8
30,76.083847,11.4758,1.0285,225.194305,18.200001,120.199997,88.819901,40.929298,1007.919678,28.625401,-5
28,75.771751,12.1596,2.0621,224.522797,18.4,120.300003,90.456703,39.230999,1008.268677,28.597601,-5
25,73.748161,5.8185,1.5444,224.233505,18.799999,120.599998,89.281799,41.345901,1007.707397,28.413601,-3
25,72.6381,8.3681,0.5193,224.200104,19.1,120.900002,87.836403,36.461899,1007.353027,28.309799,-2
23,72.053131,4.3603,0,225.029205,19.200001,121.300003,90.6315,47.5285,1007.426575,28.254299,-7
15,81.703407,15.3628,3.6134,222.291595,13.6,158,90.519203,86.084198,1007.281189,29.102501,2
15,80.913429,10.428,1.5512,223.291,14.3,157,85.893799,74.241402,1009.905029,29.038,3
18,80.875732,14.4106,1.5645,225.278702,14.6,156.399994,83.764198,65.288002,1007.14978,29.034901,3
18,80.791809,15.8226,1.0586,224.144608,14.9,155,73.626701,59.763699,1009.844971,29.028,0
18,80.971863,20.6106,2.0721,224.224792,15.1,153.699997,73.651604,50.091202,1008.209717,29.042801,0
18,80.753616,14.2026,2.5963,223.940903,15.5,152.600006,77.903603,53.705101,1009.060913,29.0249,2
20,79.988991,15.4557,1.0486,223.743896,16,151.199997,73.211998,38.187099,1006.816223,28.9615,5
23,79.751221,15.6064,0,223.557999,16.200001,150,78.690804,44.253502,1009.487122,28.941601,3
23,80.289917,19.057301,-0.4893,224.121704,16.200001,148.399994,74.848396,31.532801,1008.190918,28.9865,0
23,80.355934,15.9738,-0.4801,223.325897,16.1,147,78.889999,29.3316,1007.400024,28.992001,2
25,81.378525,14.1107,1.0436,224.257599,16,145,80.878998,31.8575,1004.857788,29.076099,7
30,81.255867,17.264,2.0671,224.366501,16.200001,144.100006,84.7985,34.189602,1007.706482,29.066099,5
30,80.18705,12.1407,2.5783,224.275604,16.6,143.199997,88.628304,34.400101,1006.663025,28.978001,3
33,78.18428,9.885,2.0671,223.995407,17.1,142.5,88.134399,42.748001,1008.940613,28.808901,3
33,77.911903,13.9202,5.1586,224.082001,17.5,141.600006,81.523003,38.799801,1007.20697,28.7854,5
38,75.741058,7.96,1.5444,224.486206,18.5,140.699997,81.681602,37.308399,1008.843201,28.5949,7
40,74.892693,4.2392,1.5411,225.463394,18.799999,140.300003,85.083298,48.885799,1007.781677,28.518499,2
40,72.033073,8.6012,2.0595,224.508301,19.1,140.199997,79.4925,35.3699,1009.582275,28.252399,0
40,70.613655,11.799,2.0595,225.331207,19.5,140.100006,78.605904,37.712799,1006.851929,28.115101,2
42,68.806557,11.473,1.5444,225.069305,19.9,140.100006,74.836197,36.069599,1009.410217,27.934999,8
48,67.326416,6.8847,1.5478,225.985901,20.200001,140.199997,71.531197,29.499701,1007.676392,27.7827,13
55,63.637234,7.1761,1.5411,225.604599,20.5,140.399994,71.6698,39.801102,1008.700012,27.3827,7
55,63.012642,5.8819,1.0336,226.511597,20.799999,140.300003,75.621803,34.413502,1006.059692,27.311899,-3
52,62.671822,7.0965,0.4993,225.724197,21,140.199997,76.417198,37.461601,1008.17218,27.2728,-7
48,62.602978,11.3647,1.5444,226.078094,21.1,140.100006,68.076103,29.618099,1006.576721,27.2649,-7
45,59.876247,10.8856,2.057,226.552505,21.4,140.100006,72.311798,25.858601,1007.458679,26.9408,-3
45,59.606651,6.3198,1.5444,226.689499,21.799999,140,70.620598,22.405199,1005.941589,26.9076,0
45,59.776611,9.3655,1.0285,225.171799,22.1,139.800003,86.268303,24.646999,1008.156799,26.9286,-3
42,59.629227,8.5666,2.0595,225.975006,22.299999,139.800003,82.268898,24.6994,1007.445374,26.9104,-3
42,57.888107,4.6406,1.0336,226.017303,22.700001,139.800003,79.1661,23.8923,1008.861877,26.6912,-2
40,57.965931,8.757,1.5478,225.600006,22.9,139.899994,79.628899,27.8881,1007.94397,26.7012,-2
40,57.912209,1.3579,1.5512,225.330704,23.200001,140.199997,80.0233,28.9422,1009.735474,26.6943,0
40,57.948784,3.7558,1.0285,225.387299,23.5,140.600006,78.3181,29.464701,1008.627197,26.698999,0
40,58.56741,3.2828,1.5545,225.401703,23.700001,141.100006,80.477699,30.834999,1010.028076,26.7778,0
40,59.637352,3.7418,1.0486,225.600098,24,141.800003,77.884903,32.1367,1008.541626,26.9114,5
45,60.960411,4.7606,2.5944,225.793701,24.200001,142.699997,79.086403,33.304699,1011.775818,27.0721,5
45,63.011116,4.4978,1.5713,225.467697,24.700001,143.800003,76.913002,43.098999,1010.37561,27.311701,0
45,63.410862,5.1148,2.0922,225.697205,25,145,79.419701,43.677898,1012.849976,27.3571,0
45,63.668201,7.2446,2.6085,225.069397,25.4,146.399994,83.0522,56.418701,1011.119385,27.3862,-3
42,63.371769,12.0309,2.6065,224.596207,25.9,147.800003,83.393501,60.406399,1014.047729,27.352699,-5
40,63.201675,16.5187,3.6307,224.345001,26.4,149.100006,85.208099,59.0788,1012.449402,27.333401,-2
40,61.173145,14.4099,2.1023,224.677597,27.1,150.300003,83.618797,54.625702,1014.223877,27.097401,-2
38,61.218788,10.3175,4.1605,224.908401,27.5,151.800003,82.047798,56.218399,1010.552612,27.1029,-7
33,57.916515,7.9252,6.238,224.698898,28.299999,153.300003,81.175102,56.497799,1011.389893,26.694901,-8
30,52.752892,8.7111,8.4221,225.638,29.5,155.100006,79.1912,53.9151,1008.226196,25.985399,-5
28,47.540531,5.9264,12.9547,226.344101,31.1,158.199997,79.790802,59.735802,1007.020386,25.1563,-2
28,42.814308,9.7341,17.299,226.654099,33.5,163.699997,81.6315,70.374496,1003.786621,24.270901,-5
15,91.195038,2.959,1.5511,223.3116,5.2,158.300003,68.079903,31.3029,1008.671692,29.8211,5
18,91.094955,8.7891,1.5544,223.405701,5.5,157.100006,65.721901,24.7178,1009.941101,29.813999,5
20,88.763748,9.4476,2.5803,222.841797,5.8,155.699997,73.399597,28.3326,1007.738098,29.6462,5
23,86.548431,6.101,4.1203,222.861603,6.3,154.699997,71.490097,28.042,1010.103027,29.4816,5
25,83.851906,3.9044,4.1228,222.315002,7.1,153.899994,77.675598,34.913898,1008.460571,29.274,2
25,81.369232,2.8804,3.0989,222.0802,7.9,152.899994,77.988403,34.901001,1010.583679,29.0753,0
25,80.311142,5.7102,3.6119,222.466202,8.5,151.600006,85.804901,38.444901,1007.849182,28.9883,0
25,80.397675,3.6254,2.5843,221.985794,9.2,150.399994,85.955299,47.153198,1010.81311,28.995501,0
25,80.704742,7.3396,1.0335,223.512405,9.7,149.399994,91.578903,52.002602,1008.414795,29.0208,3
28,80.996956,6.8241,3.0989,222.955902,9.9,148.699997,90.552803,42.225399,1009.569824,29.044901,8
33,81.479324,6.4056,1.5678,223.029404,10.5,147.5,90.237701,42.0508,1007.103882,29.084299,10
38,81.491623,2.3828,1.0435,222.133408,10.8,145.899994,88.063103,38.6134,1009.85968,29.0853,9
42,81.663826,5.2252,1.5745,223.046707,11,144.5,87.643402,38.767399,1009.588196,29.0993,4
42,81.610687,5.1293,3.1072,222.564102,11.3,142.800003,80.743896,34.991001,1010.922607,29.094999,3
45,80.636475,2.407,3.1139,223.059204,11.9,141.300003,80.225403,30.000999,1007.555481,29.0152,10
52,79.856331,4.8116,1.5645,222.421799,12.5,139.600006,76.009697,32.281502,1011.094421,28.950399,7
52,79.843491,9.1332,3.6219,222.894394,12.8,138,77.031403,32.137402,1009.651489,28.9494,0
52,79.115089,11.0981,3.6234,222.422104,13.5,136.600006,75.658997,38.303902,1010.761414,28.8881,-2
50,77.214333,9.7651,2.5943,223.034393,14.2,135.199997,72.637901,30.053301,1009.325073,28.724899,-4
48,76.925713,11.2056,3.1006,222.506897,14.7,133.800003,78.227699,36.143799,1011.222595,28.699699,-2
48,76.90744,7.6517,3.0922,223.178696,15.3,132.699997,75.632301,30.166,1010.672729,28.698099,-3
45,75.883415,5.7943,3.0906,222.300598,15.9,132,77.679199,32.3409,1010.984985,28.607599,-6
42,75.099045,11.0922,4.1191,222.390503,16.5,131.5,75.189201,33.490601,1009.391479,28.5371,-3
42,74.038628,15.9174,3.6034,222.6577,17.299999,131.300003,75.980301,35.959702,1010.655212,28.440399,0
42,72.766411,16.9891,3.0922,222.9729,18,131.399994,76.909599,41.2817,1010.647827,28.321899,0
42,70.298775,21.0397,2.0696,222.602707,18.6,131.899994,80.392097,40.625198,1010.940186,28.0842,0
42,68.78093,23.501101,1.5578,222.485397,19,132.699997,74.081001,47.504299,1009.59552,27.9324,-2
40,67.524429,21.503201,1.0436,222.897598,19.299999,133.800003,73.832703,46.061699,1010.673828,27.8034,-4
38,66.580467,22.1024,2.062,223.1035,19.5,134.5,73.828697,43.304699,1009.398499,27.7043,-5
35,63.545769,20.3578,1.0436,221.972794,19.9,135.100006,72.158699,37.634899,1010.206726,27.3724,-8
